tweet_id, user_id
'505083687680360448','1944079380'
'505083694072078336','150247860'
'505083699432407041','345567082'
'505083779808243712','953695980'
'505083838721433600','953695980'
'505083914906767360','1410883254'
'505083921131143168','953695980'
'505083927640305664','2202435103'
'505084034532130816','128679707'
'505084102991970304','41582030'
'505084117072248834','41582030'
'505084127939674112','12089642'
'505084185451974656','1020397926'
'505084251059286017','568623798'
'505084460807639040','1681725830'
'505084541547978752','128679707'
'505084588126130176','315465312'
'505084743478968320','452029413'
'505084809962463232','1246430539'
'505084823673638912','2350419080'
'505084833798692864','1924796616'
'505084843709825024','428710928'
'505084846050263041','2206144072'
'505084853272858624','2474064043'
'505084854246342657','1671129660'
'505084854892253184','312584835'
'505084861745360896','2541944281'
'505084867583815680','144087939'
'505084872184963072','2732493252'
'505085012304490498','312584835'
'505085041123545088','261129604'
'505085054692098048','312584835'
'505085094663831553','1005976579'
'505085142604718080','312584835'
'505085349715247104','244708354'
'505085441478254592','22167056'
'505085526680948736','2588874079'
'505085645279465472','977442408'
'505085728334696448','348113898'
'505085737256357891','92953029'
'505085778545082368','822018512'
'505085873520910337','1898113212'
'505085985450106880','624754684'
'505086090760699904','1143530023'
'505086109748301825','537964292'
'505086124180905984','1301936358'
'505086188752216064','585605688'
'505086432768458753','789523681'
'505086482491932673','67391702'
'505086483058155520','307004004'
'505086607452803073','88818358'
'505086635583623168','1014445069'
'505086635587821569','341611261'
'505086655854694401','89208915'
'505086774188965888','2514857686'
'505086851682545664','28576117'
'505086998026395649','42278685'
'505087016070316033','42278685'
'505087059733012480','2592333959'
'505087061812973568','17751827'
'505087067718942722','2638183235'
'505087176779235330','333665068'
'505087324540403713','2592333959'
'505087376809799681','318801865'
'505087469327757312','1944079380'
'505087597429800960','233156917'
'505087706448551937','22490533'
'505087730292776960','357469921'
'505087809917825024','18552979'
'505087956215156736','3946431'
'505087975601233920','67182172'
'505088225950855169','230066969'
'505088349011709953','2590302661'
'505088356535894017','75000552'
'505088464749350912','105254167'
'505088670333161472','2518426980'
'505088819750645760','2572094042'
'505088930858139648','18434717'
'505088931780919296','20035468'
'505088943126499328','61791663'
'505088974504087552','21625254'
'505089109409681409','27247402'
'505089146093072385','291893962'
'505089151092260865','2613891942'
'505089391027449857','17350399'
'505089544107356160','50270238'
'505089561207508992','362505216'
'505089705482792960','2683629632'
'505089819245289472','4790881'
'505089942435790849','264886541'
'505089964812816385','1057356487'
'505089969753706497','2742354139'
'505089976330383360','1462833583'
'505090002372788224','141922476'
'505090046807244801','2170378830'
'505090174829989889','50270238'
'505090184393027584','78024024'
'505090228512903168','131187798'
'505090231167909888','747815384'
'505090296410288128','34561477'
'505090376739196928','1069867279'
'505090381714042880','26970428'
'505090447333916676','864183661'
'505090486176980993','216002062'
'505090501268471808','50270238'
'505090501935378432','19506057'
'505090600384094208','173387492'
'505090634609209344','991738658'
'505090669661401088','2370630903'
'505090746014523392','2559215566'
'505090769167056896','68767919'
'505090958908981248','1931712398'
'505090974046232576','953695980'
'505090985806671872','2614092994'
'505090990278205440','953695980'
'505091010838278144','2576912277'
'505091035924410369','2541157067'
'505091061010534400','2558817999'
'505091086348328960','2613839273'
'505091115649740801','2727325173'
'505091140580696064','2667756705'
'505091165675216896','2597163849'
'505091190702628864','2620196193'
'505091215813922816','2582678255'
'505091240946180096','185115193'
'505091266187517952','240450046'
'505091291969896448','2475427286'
'505091318184300544','2527785925'
'505091343283011584','2498397848'
'505091368457232384','2594779083'
'505091387260276736','103242318'
'505091393790812160','2500815386'
'505091418822434816','2614100927'
'505091444139241472','2570310473'
'505091455871098881','221324384'
'505091469699346432','2591974661'
'505091495305560064','2581987360'
'505091520525922305','2543286118'
'505091545570086913','2559202083'
'505091570530394112','2627275708'
'505091595973042176','2611818833'
'505091805537648640','974783803'
'505091919526252544','2373895197'
'505092064007421952','1460288238'
'505092176028909569','1629123192'
'505092190121779200','387349582'
'505092205606731776','619392523'
'505092284111945728','41131491'
'505092366462877697','247935199'
'505092481575165953','590312609'
'505092586366062592','782922306'
'505092652891918337','30149760'
'505092664967327747','499534397'
'505092759997665281','380985630'
'505092805270573056','89208915'
'505092838372016128','16645396'
'505092938087428097','20608701'
'505093013157072896','75576664'
'505093171089776640','1290748476'
'505093323934420993','1098980725'
'505093437738065920','756739082'
'505093478741970946','264886541'
'505093481375625216','103081719'
'505093608874446848','1337521668'
'505093762331455489','33528429'
'505093772297142272','111916870'
'505093803066544128','5823382'
'505093809928413185','5823382'
'505093823605653504','15633821'
'505093864248836097','2505216492'
'505093871307456513','191942523'
'505093881898082304','145222969'
'505093912894377985','110724952'
'505093938185646080','520230960'
'505094228855099393','145222969'
'505094340889169920','125855290'
'505094442294849537','143170703'
'505094443314069504','143170703'
'505094444199075840','143170703'
'505094445834858496','143170703'
'505094468660260864','527076279'
'505094584452796419','1015881145'
'505094633819766784','145222969'
'505094688978636801','300146770'
'505094771811942400','85170039'
'505094784663711744','732805369'
'505094982810996736','264886541'
'505095205574672384','953695980'
'505095213266649088','849210259'
'505095270682873856','2170378830'
'505095500744241152','75576664'
'505095721339863040','483841270'
'505095805607223296','59881409'
'505095859315699712','1629123192'
'505095921600720896','289186600'
'505096121048633344','2698518786'
'505096163549138944','2428033430'
'505096206008463363','953695980'
'505096577749225472','19134557'
'505096581792534528','22215485'
'505096746226446336','10022742'
'505096827608518656','26018679'
'505096909842051072','219070649'
'505096984576139265','2444513136'
'505097034597429249','381866291'
'505097109906137089','264886541'
'505097191631777792','2613891942'
'505097219469762560','90001264'
'505097279804424192','1394361'
'505097527369404417','97216935'
'505097625440636930','17619847'
'505097658248486913','2536640032'
'505097735742455808','90001264'
'505097754478383104','55356886'
'505097789995753472','264886541'
'505097913979371520','27435659'
'505098000280997889','116502194'
'505098000280993792','22867931'
'505098027238178816','483841270'
'505098091671089153','15257975'
'505098182712250369','1611159300'
'505098229839446016','373167821'
'505098333304942592','38336099'
'505098359523512320','932779740'
'505098567909117953','2312913461'
'505098568668303362','2312913461'
'505098681230848001','2170378830'
'505098702177185792','744474864'
'505098791712600064','26128759'
'505098910684413952','1420471628'
'505099032809594880','2280271664'
'505099080457256960','283554816'
'505099189576294400','882966637'
'505099191866392576','480680133'
'505099294710726656','547811470'
'505099297202118656','17070362'
'505099419407355905','28331801'
'505099434200289280','17751827'
'505099439409606656','1394361'
'505099444602560512','2163551056'
'505099472876347394','568623798'
'505099480765833216','546296574'
'505099483924140032','2163551056'
'505099497186537472','14817551'
'505099502416830464','297898916'
'505099520246837248','2163551056'
'505099552744300546','953695980'
'505099845963489280','919927818'
'505099884127453184','30130213'
'505099925219442688','486990466'
'505100169206304769','1629123192'
'505100266279305216','51171998'
'505100282972631041','1337643498'
'505100328069775360','250060226'
'505100529706758144','51171998'
'505100537629794304','2575640894'
'505100570852855808','87806624'
'505100577597317121','301978227'
'505100586275315715','2277991140'
'505100686603071489','1629123192'
'505100723873251328','494400492'
'505100859915517953','1027768201'
'505100866370555904','949100228'
'505100922704658432','2430675788'
'505100991159877632','14155422'
'505101010545545216','251620525'
'505101021686034432','15983316'
'505101099561680897','953695980'
'505101305317437441','200247621'
'505101488314916864','407374096'
'505101568082206720','73626367'
'505101590433636353','258010513'
'505101596368592898','434401223'
'505101606049034240','323262819'
'505101635652452354','73626367'
'505101683085807616','562255608'
'505101811280121856','37114199'
'505101910815543298','220223791'
'505101948597833729','566064127'
'505102049147908096','405651523'
'505102100943372288','20189744'
'505102154181664768','771636156'
'505102603060281344','301488640'
'505102638137245696','22366630'
'505102717392396288','1394361'
'505102762485768193','2199189350'
'505102853158219776','107090979'
'505102943717433346','573121146'
'505103024168382464','4790881'
'505103069135507456','573121146'
'505103116245954560','38520816'
'505103122642239488','289037143'
'505103130728882176','2170378830'
'505103145803186176','923028372'
'505103259775041536','732805369'
'505103259695321088','1598164712'
'505103364875911168','14606196'
'505103390872203265','1646044446'
'505103485810262017','2585523085'
'505103630211768320','414321834'
'505103867567415298','186656087'
'505103971540025346','953695980'
'505103990577971200','953695980'
'505104002049396737','541120446'
'505104019380264960','159780142'
'505104102653976577','2518426980'
'505104110291779584','4790881'
'505104171105001472','2730110504'
'505104317914050560','27750332'
'505104452404396032','26018679'
'505104473635971072','15782216'
'505104473833095168','38226468'
'505104492304412672','204923510'
'505104558058913792','19281703'
'505104597992882177','15536694'
'505104612916215808','953695980'
'505104637108965376','15536694'
'505104653923913728','1851744114'
